customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,TenureGroup,MonthlyRevenue,AnnualizedMonthlyRevenue,ChurnProbability,RiskSegment,ChurnProbabilityPct,RevenueAtRisk,AnnualRevenueAtRisk,CustomerValueTier
1226-IENZN,Male,1,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.75,1218.25,No,0,13-24,78.75,945.0,0.8600601669978439,High Risk,86.01,67.72973815108021,812.7568578129626,Medium Value
2108-GLPQB,Male,0,Yes,No,25,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.55,1405.3,No,0,25-48,55.55,666.5999999999999,0.4244841165331971,Medium Risk,42.45,23.5800926734191,282.96111208102917,Medium Value
9259-PACGQ,Female,0,Yes,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,62.65,2274.9,Yes,1,25-48,62.65,751.8,0.2685816990181136,Low Risk,26.86,16.826643443484816,201.9197213218178,Medium Value
4415-IJZTP,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,Yes,1,0-6,74.5,894.0,0.8868680030081434,High Risk,88.69,66.07166622410668,792.8599946892801,Medium Value
1465-VINDH,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.1,1068.85,Yes,1,7-12,102.1,1225.1999999999998,0.8240837753083667,High Risk,82.41,84.13895345898423,1009.6674415078107,High Value
5474-LAMUQ,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,533.9,No,0,13-24,20.1,241.2,0.107618930028959,Low Risk,10.76,2.163140493582076,25.95768592298491,Low Value
3468-DRVQJ,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,70.3,676.15,No,0,7-12,70.3,843.5999999999999,0.3375350475209824,Medium Risk,33.75,23.72871384072506,284.7445660887007,Medium Value
1122-YJBCS,Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),53.65,3804.4,No,0,49-72,53.65,643.8,0.0489693365022842,Low Risk,4.9,2.6272049033475473,31.52645884017057,Medium Value
4990-ALDGW,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,1118.8,No,0,49-72,20.75,249.0,0.0141170656437446,Low Risk,1.41,0.29292911210770045,3.5151493452924054,Low Value
4816-OKWNX,Male,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.4,5236.4,No,0,49-72,103.4,1240.8000000000002,0.3157641803804732,Medium Risk,31.58,32.65001625134093,391.80019501609115,High Value
3315-IKYZQ,Male,0,Yes,Yes,28,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,50.8,1386.8,No,0,25-48,50.8,609.5999999999999,0.1633332747012552,Low Risk,16.33,8.297330354823764,99.56796425788517,Medium Value
2810-FTLEM,Female,0,No,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.15,762.25,Yes,1,13-24,50.15,601.8,0.5159037787443586,Medium Risk,51.59,25.87257450402958,310.4708940483549,Low Value
4747-LCAQL,Male,0,No,No,25,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,79.0,1902.0,No,0,25-48,79.0,948.0,0.3879997184218154,Medium Risk,38.8,30.65197775532342,367.82373306388104,Medium Value
3411-WLRSQ,Female,1,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,239.05,No,0,0-6,74.6,895.1999999999999,0.7969540548912676,High Risk,79.7,59.452772494888556,713.4332699386626,Medium Value
0898-XCGTF,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),96.5,5673.7,No,0,49-72,96.5,1158.0,0.4426087199146379,Medium Risk,44.26,42.71174147176256,512.5408976611507,High Value
8006-PYCSW,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,39.8,No,0,0-6,20.1,241.2,0.3726853562496736,Medium Risk,37.27,7.49097566061844,89.89170792742128,Low Value
8249-THVEC,Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,997.75,No,0,49-72,19.4,232.8,0.0301891455314581,Low Risk,3.02,0.5856694233102872,7.028033079723446,Low Value
8722-PRFDV,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),77.55,5574.35,No,0,49-72,77.55,930.6,0.0289489662908687,Low Risk,2.89,2.2449923358568675,26.93990803028241,Medium Value
2164-SOQXL,Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,406.05,No,0,13-24,20.05,240.6,0.1851959931496548,Low Risk,18.52,3.7131796626505786,44.558155951806945,Low Value
4020-KIUDI,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.85,138.85,No,0,0-6,19.85,238.2,0.2861419618384759,Low Risk,28.61,5.679917942493747,68.15901530992497,Low Value
5850-BDWCY,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,123.65,No,0,0-6,20.2,242.4,0.3342489859725083,Medium Risk,33.42,6.751829516644667,81.021954199736,Low Value
2038-YSEZE,Female,0,No,No,29,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,67.45,1801.1,No,0,25-48,67.45,809.4000000000001,0.2086752778685724,Low Risk,20.87,14.075147492235208,168.9017699068225,Medium Value
0827-ITJPH,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.55,689.0,No,0,25-48,18.55,222.6,0.0455115066592309,Low Risk,4.55,0.8442384485287332,10.130861382344799,Low Value
8799-OXZMD,Female,0,No,No,28,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,29.75,790.7,No,0,25-48,29.75,357.0,0.5192713606878837,Medium Risk,51.93,15.44832298046454,185.3798757655745,Low Value
1925-TIBLE,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.5,582.5,Yes,1,7-12,86.5,1038.0,0.8887451164284447,High Risk,88.87,76.87645257106047,922.5174308527256,High Value
1705-GUHPV,Female,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.2,1618.2,No,0,49-72,24.2,290.4,0.0150271449870675,Low Risk,1.5,0.3636569086870335,4.363882904244402,Low Value
4779-ZGICK,Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.55,1173.35,No,0,25-48,23.55,282.6,0.0229449932901847,Low Risk,2.29,0.5403545919838497,6.484255103806197,Low Value
0048-PIHNL,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.45,900.9,No,0,49-72,20.45,245.4,0.0360934399286597,Low Risk,3.61,0.7381108465410909,8.857330158493092,Low Value
0818-OCPZO,Male,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.45,2122.05,Yes,1,25-48,81.45,977.4,0.7794344736336883,High Risk,77.94,63.48493787746392,761.819254529567,Medium Value
3967-KXAPS,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.3,6719.9,No,0,49-72,92.3,1107.6,0.0341278071923178,Low Risk,3.41,3.1499966038509326,37.79995924621119,High Value
1447-GIQMR,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.15,69.15,Yes,1,0-6,69.15,829.8000000000001,0.8673948506124584,High Risk,86.74,59.9803539198515,719.7642470382181,Medium Value
3704-IEAXF,Female,0,Yes,Yes,72,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),53.65,3784.0,No,0,49-72,53.65,643.8,0.0334271468928718,Low Risk,3.34,1.793366430802572,21.520397169630865,Medium Value
6810-VCAEX,Female,0,No,No,47,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),39.65,1798.65,No,0,25-48,39.65,475.8,0.0686928344740807,Low Risk,6.87,2.7236708868973,32.6840506427676,Low Value
0674-EYYZV,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.65,54.65,No,0,0-6,54.65,655.8,0.7789715804326444,High Risk,77.9,42.57079687064401,510.8495624477281,Medium Value
4480-MBMLB,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.8,3886.45,No,0,25-48,104.8,1257.6,0.5827681765946148,Medium Risk,58.28,61.074104907115625,732.8892588853876,High Value
1395-OFUWC,Male,0,Yes,Yes,43,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),29.3,1224.05,No,0,25-48,29.3,351.6,0.2313374045519638,Low Risk,23.13,6.77818595337254,81.33823144047048,Low Value
0822-QGCXA,Female,1,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.85,2310.2,No,0,25-48,83.85,1006.2,0.5728884811137203,Medium Risk,57.29,48.03669914138544,576.4403896966253,Medium Value
0872-NXJYS,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.55,723.4,Yes,1,7-12,79.55,954.6,0.8619959368689576,High Risk,86.2,68.57177677792558,822.8613213351069,Medium Value
2832-KJCRD,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.65,3988.5,No,0,25-48,103.65,1243.8000000000002,0.7749632821657245,High Risk,77.5,80.32494419647735,963.8993303577281,High Value
3588-WSTTJ,Female,1,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,3554.6,No,0,25-48,99.05,1188.6,0.8038749142382507,High Risk,80.39,79.62381025529874,955.4857230635848,High Value
4075-WKNIU,Female,0,Yes,Yes,0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,73.35,,No,0,0-6,73.35,880.1999999999999,0.2574275261414891,Low Risk,25.74,18.882309042478227,226.58770850973872,Medium Value
5090-EMGTC,Female,0,Yes,No,59,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,100.05,6034.85,No,0,49-72,100.05,1200.6,0.1872109200018218,Low Risk,18.72,18.73045254618227,224.76543055418725,High Value
2346-CZYIL,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.35,531.6,No,0,25-48,20.35,244.2,0.0456815802055489,Low Risk,4.57,0.9296201571829201,11.155441886195042,Low Value
3798-EPWRR,Female,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.95,85.1,No,0,0-6,43.95,527.4000000000001,0.6972054106289178,High Risk,69.72,30.642177797140942,367.7061335656913,Low Value
6258-NGCNG,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.5,173.0,No,0,7-12,23.5,282.0,0.3967280328816956,Medium Risk,39.67,9.323108772719847,111.87730527263815,Low Value
4186-ZBUEW,Female,0,No,No,36,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.7,2511.95,No,0,25-48,70.7,848.4000000000001,0.2307232791108699,Low Risk,23.07,16.312135833138502,195.74562999766204,Medium Value
5274-XHAKY,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.3,3893.6,No,0,25-48,94.3,1131.6,0.5052463470025784,Medium Risk,50.52,47.644730522343146,571.7367662681178,High Value
1442-BQPVU,Female,0,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,29.15,357.15,No,0,13-24,29.15,349.79999999999995,0.6410028877297758,High Risk,64.1,18.68523417732296,224.22281012787553,Low Value
3978-YNKDD,Male,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.85,467.5,No,0,13-24,20.85,250.2,0.0509192951812079,Low Risk,5.09,1.0616673045281848,12.740007654338218,Low Value
4940-KHCWD,Female,0,Yes,No,60,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),37.7,2288.7,No,0,49-72,37.7,452.4,0.0228246363101095,Low Risk,2.28,0.8604887888911282,10.32586546669354,Low Value
9412-ARGBX,Female,0,No,Yes,48,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,95.5,4627.85,Yes,1,25-48,95.5,1146.0,0.1426986860602505,Low Risk,14.27,13.627724518753922,163.53269422504707,High Value
1389-CXMLU,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.05,289.1,Yes,1,0-6,91.05,1092.6,0.880829421627175,High Risk,88.08,80.19951883915428,962.3942260698514,High Value
9589-ABEPT,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,92.45,6460.55,No,0,49-72,92.45,1109.4,0.1467884812593895,Low Risk,14.68,13.57059509243056,162.84714110916673,High Value
9388-ZEYVT,Male,0,No,No,43,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,44.15,1931.3,No,0,25-48,44.15,529.8,0.2366204826516409,Low Risk,23.66,10.446794309069945,125.36153170883935,Low Value
0305-SQECB,Female,0,No,Yes,11,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,36.05,402.6,No,0,7-12,36.05,432.6,0.2800788273340019,Low Risk,28.01,10.096841725390767,121.16210070468921,Low Value
7605-SNLQG,Female,0,Yes,No,45,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),50.25,2221.55,No,0,25-48,50.25,603.0,0.2727962135121389,Low Risk,27.28,13.70800972898498,164.49611674781977,Low Value
4670-TABXH,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.75,7758.9,No,0,49-72,109.75,1317.0,0.1758997849067627,Low Risk,17.59,19.305001393517205,231.66001672220648,High Value
5561-NWEVX,Female,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.2,172.85,Yes,1,0-6,79.2,950.4,0.8614325738264322,High Risk,86.14,68.22545984705343,818.7055181646411,Medium Value
0064-SUDOG,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.3,224.5,No,0,7-12,20.3,243.6,0.0652563867904135,Low Risk,6.53,1.324704651845394,15.896455822144727,Low Value
8561-NMTBD,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),112.35,7388.45,No,0,49-72,112.35,1348.1999999999998,0.2691696178674154,Low Risk,26.92,30.241206567404117,362.8944788088494,High Value
5161-XEUVX,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,94.3,3460.95,No,0,25-48,94.3,1131.6,0.2387623040435097,Low Risk,23.88,22.515285271302965,270.1834232556356,High Value
8292-FRFZQ,Female,0,No,No,39,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),41.15,1700.9,No,0,25-48,41.15,493.8,0.0913526060133892,Low Risk,9.14,3.759159737450965,45.10991684941158,Low Value
8591-NXRCV,Female,0,No,No,41,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.65,3090.65,No,0,25-48,74.65,895.8000000000001,0.2844099740811904,Low Risk,28.44,21.231204565160866,254.7744547819304,Medium Value
7895-VONWT,Female,0,No,No,25,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.25,1293.8,No,0,25-48,48.25,579.0,0.7607014788508986,High Risk,76.07,36.70384635455586,440.4461562546703,Low Value
4526-RMTLL,Male,0,Yes,Yes,8,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),76.15,645.8,No,0,7-12,76.15,913.8,0.1578363355771284,Low Risk,15.78,12.019236954198329,144.23084345037995,Medium Value
6253-GNHWH,Female,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,71.1,5224.95,No,0,49-72,71.1,853.1999999999999,0.0142021223645057,Low Risk,1.42,1.009770900116355,12.11725080139626,Medium Value
4566-NECEV,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,96.55,500.1,No,0,0-6,96.55,1158.6,0.8387210171537877,High Risk,83.87,80.9785142061982,971.7421704743783,High Value
8080-POTJR,Female,0,No,No,30,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),79.3,2427.1,No,0,25-48,79.3,951.6,0.3308263903708587,Medium Risk,33.08,26.234532756409095,314.81439307690914,Medium Value
6906-MPARY,Male,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),89.6,3488.15,No,0,25-48,89.6,1075.1999999999998,0.3428189892591413,Medium Risk,34.28,30.716581437619055,368.59897725142866,High Value
3662-FXJFO,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.5,1035.7,No,0,49-72,20.5,246.0,0.0215399779830159,Low Risk,2.15,0.44156954865182596,5.298834583821911,Low Value
8107-RZLNV,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.3,7565.35,No,0,49-72,106.3,1275.6,0.2196777714890716,Low Risk,21.97,23.35174710928831,280.22096531145974,High Value
0516-OOHAR,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),100.35,2799.0,No,0,25-48,100.35,1204.1999999999998,0.4298469936982516,Medium Risk,42.98,43.135145817619545,517.6217498114345,High Value
2027-CWDNU,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.6,1601.5,No,0,13-24,85.6,1027.1999999999998,0.7389268693564168,High Risk,73.89,63.25214001690927,759.0256802029113,High Value
2737-WFVYW,Female,0,No,No,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.25,85.5,Yes,1,0-6,45.25,543.0,0.8774247910651031,High Risk,87.74,39.70347179569591,476.4416615483509,Low Value
9912-OMZDS,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.15,6256.2,No,0,49-72,106.15,1273.8000000000002,0.4797362272975077,Medium Risk,47.97,50.92400052763045,611.0880063315653,High Value
3733-ZEECP,Male,0,Yes,Yes,22,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.1,1232.9,No,0,13-24,51.1,613.2,0.4381120639006942,Medium Risk,43.81,22.38752646532547,268.6503175839057,Medium Value
7878-RTCZG,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,No,0,0-6,19.9,238.8,0.383535635312443,Medium Risk,38.35,7.632359142717616,91.58830971261139,Low Value
2452-MRMZF,Female,1,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1937.4,No,0,49-72,25.7,308.4,0.0161007307072681,Low Risk,1.61,0.41378877917679013,4.965465350121482,Low Value
2272-QAGFO,Female,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,1096.25,Yes,1,13-24,74.3,891.5999999999999,0.8616027747667765,High Risk,86.16,64.01708616517149,768.2050339820579,Medium Value
7103-IPXPJ,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,99.4,5059.75,No,0,49-72,99.4,1192.8000000000002,0.4771617054789993,Medium Risk,47.72,47.42987352461253,569.1584822953504,High Value
4342-HFXWS,Female,0,Yes,Yes,48,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),69.7,3023.65,No,0,25-48,69.7,836.4000000000001,0.0571296766030362,Low Risk,5.71,3.9819384592316234,47.78326151077948,Medium Value
3545-CNWRG,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.35,4889.2,No,0,49-72,98.35,1180.1999999999998,0.7202463159826076,High Risk,72.02,70.83622517688946,850.0347021226735,High Value
1785-BPHTP,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.45,2289.9,No,0,25-48,85.45,1025.4,0.6613030848128406,High Risk,66.13,56.50834859725723,678.1001831670868,High Value
4989-LIXVT,Male,1,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.9,6503.2,No,0,49-72,95.9,1150.8000000000002,0.6172291087054772,High Risk,61.72,59.192271524855265,710.3072582982632,High Value
7315-WYOAW,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.75,1313.25,No,0,13-24,100.75,1209.0,0.8233238625502679,High Risk,82.33,82.94987915193948,995.3985498232738,High Value
1173-XZPYF,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,990.3,No,0,7-12,89.2,1070.4,0.8771135629434549,High Risk,87.71,78.23852981455617,938.8623577746741,High Value
9850-OWRHQ,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.1,228.0,Yes,1,0-6,74.1,889.1999999999999,0.8353045131990238,High Risk,83.53,61.89606442804766,742.7527731365719,Medium Value
3768-NLUBH,Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.6,5746.15,Yes,1,49-72,100.6,1207.1999999999998,0.710355760851569,High Risk,71.04,71.46178954166784,857.5414745000141,High Value
8676-TRMJS,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.0,209.1,Yes,1,0-6,75.0,900.0,0.7919026155497324,High Risk,79.19,59.39269616622993,712.7123539947592,Medium Value
2509-TFPJU,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.75,1864.2,No,0,49-72,25.75,309.0,0.0100797743890415,Low Risk,1.01,0.25955419051781864,3.1146502862138234,Low Value
9530-GRMJG,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.1,5979.7,No,0,49-72,84.1,1009.2,0.0831581345291481,Low Risk,8.32,6.993599113901355,83.92318936681626,High Value
6898-RBTLU,Female,0,Yes,Yes,49,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.3,3902.45,No,0,49-72,79.3,951.6,0.0700093051850977,Low Risk,7.0,5.551737901178247,66.62085481413897,Medium Value
5481-NTDOH,Female,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),107.05,7142.5,No,0,49-72,107.05,1284.6,0.3625152393243945,Medium Risk,36.25,38.80725636967643,465.6870764361172,High Value
2068-WWXQZ,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,902.0,No,0,25-48,20.05,240.6,0.0212304275220133,Low Risk,2.12,0.4256700718163667,5.1080408617964,Low Value
7359-SSBJK,Female,1,No,No,64,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.2,4481.0,Yes,1,49-72,70.2,842.4000000000001,0.0331733030463156,Low Risk,3.32,2.328765873851355,27.945190486216262,Medium Value
2061-VVFST,Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,805.2,No,0,25-48,19.5,234.0,0.1193547520528495,Low Risk,11.94,2.3274176650305654,27.929011980366784,Low Value
0685-MLYYM,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.75,154.85,Yes,1,0-6,70.75,849.0,0.8298038624135826,High Risk,82.98,58.70862326576097,704.5034791891317,Medium Value
0749-IRGQE,Female,1,Yes,No,13,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.3,528.45,No,0,13-24,45.3,543.5999999999999,0.8000908813407858,High Risk,80.01,36.24411692473759,434.92940309685105,Low Value
2380-DAMQP,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,115.15,8349.7,No,0,49-72,115.15,1381.8000000000002,0.1387601448298794,Low Risk,13.88,15.978230677160612,191.73876812592735,High Value
2256-YLYLP,Male,0,Yes,Yes,68,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72.95,4953.25,No,0,49-72,72.95,875.4000000000001,0.049009852763378,Low Risk,4.9,3.5752687590884253,42.903225109061104,Medium Value
1272-ILHFG,Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,332.65,No,0,13-24,19.65,235.8,0.1232375173451875,Low Risk,12.32,2.421617215832934,29.05940658999521,Low Value
